SupplierCaseGTIN,EcommUniqueId,Gtin12,Upc11,LaunchDate,ItemNumber,BeverageSegment,Brand,SubBrand,DigitalCatalogProductName,WineVarietal,WineVintage,ItemSize,ItemSizeUom,CasePackQty,CasePackUom,Container,ProductDescShort,ProductDescLong,ProductBullet01,ProductBullet02,ProductBullet03,ProductBullet04,ProductBullet05,ProductBullet06,ProductBullet07,ProductBullet08,ProductBullet09,ProductBullet10,ProductBullet11,ProductBullet12,SurgeonGeneralWarning,ProductDisclaimerSparkling,HasProp65Ingredient,ProductPlaceOfOrigin,CountryOfOrigin,SellingUnitWidth,SellingUnitDepth,SellingUnitHeight,DimensionUom,SellingUnitWeight,WeightUom,StorageTemperature,ExpirationType,ShelfLifeDays,LegalSocialResponsibility,LegalMandatoryStatement,Video_snackable,Image_package_front,Image_package_right,Image_package_left,Image_bottle_standard,Image_label_front,Image_label_back,Image_can_standard,Image_box_front,Image_box_right,Image_box_left,Nutrition_StandardServingSize,Nutrition_StandardServingSizeUOM,Nutrition_Calories,Nutrition_Carbs,Nutrition_CarbsUOM,Nutrition_Fat,Nutrition_FatUOM,Nutrition_Protein,Nutrition_ProteinUOM,Nutrition_Sodium,Nutrition_SodiumUOM,Nutrition_Ingredients
30715826102951,00715826102950,715826102950,71582610295,2011-09-26T12:00:00Z,150346,Wine,Ravenswood,,"Ravenswood Alexander Valley Big River Vineyard Zinfandel, Red Wine, 750 mL Bottle",Zinfandel,,750,mL,1,,Bottle,,"Ravenswood wines capture the spirit of California’s Sonoma Valley appellation best growing regions and the popular Vintners Blend bottlings sourced from vineyards throughout California. Ravenswood strives to put what is picked from the fields right into the bottle. From Dry Creek, north of Healdsburg to the edge of the bay of the Carneros Valley, founder Joel Peterson has forged strong bonds with a cadre of grape growers who share Ravenswood's commitment and stubborn independence. This zinfandel  is wonderfully juicy with black, jammy fruit. It almost has a hint of dill, yet filled with jammy and raspberry characteristics, and a spicy, plummy character. Varietal: 100% zinfandel.",,,,,"Hints of dill, jammy and raspberry characteristics, with a spicy plum character",,,Alexander Valley appellation,,,,Ravenswood strives to put what is picked from the fields right into the bottle,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.29,3.29,12.19,Inches,3.33,Pounds,Ambient: Room Temperature,Shelf Life,900,Please enjoy our wines responsibly.,"© 2020 Ravenswood Winery, Sonoma, CA",,,,,http://images.salsify.com/image/upload/s--wnEo-AUA--/vci5gzpwids8zqvufaqm.png,http://images.salsify.com/image/upload/s--18jjcLod--/xswq9bq1daafrqfivqot.jpg,,,,,,5,fl oz,130,4,g,0,g,0,g,0,mg,
10081434700497,00081434700490,081434700490,08143470049,2014-04-30T12:00:00Z,80022020,Wine,Rex Goliath,,"Rex Goliath Sangria, Red Wine, 750 mL Bottle",Sangria,,750,mL,1,,Bottle,"Rex Goliath  sangria blends the boldness of Rex reds with the refreshingly sweet fruit flavors of lemon, lime, orange, and cherry. It pairs well with an outdoor summer party or barbecue.","At the turn of the 20th century, Rex Goliath, the “World’s Largest Rooster”, was the treasured attraction of a Texas circus. We honor Rex with our premium varietal wines. Mark Ferguson joined the team as a winemaker in 2011 and has added his expertise to every bottle ever since. He brings enthusiasm and comprehensive experience and works to continue the legacy of bold flavors and big personality for which the wines have become known. Rex Goliath wines have won more than 65 gold medals in the major wine competitions. This sangria blends the boldness of Rex reds with the refreshingly sweet fruit flavors of lemon, lime, orange, and cherry. It pairs well with an outdoor summer party or barbecue. Serve chilled or over ice and garnish with fresh fruit.",,,,,,,,,Pairs well with an outdoor summer party or barbecue,Serve chilled or over ice and garnish with fresh fruit,,A legacy of bold flavors and big personality,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.0,3.0,11.47,Inches,2.57,Pounds,Ambient: Room Temperature,Shelf Life,365,Please enjoy our wines responsibly.,"© 2020 HRM Rex-Goliath Winery, Canandaigua, NY",,,,,http://images.salsify.com/image/upload/s--aYAFZydt--/c42lzucsssq7jsjcf62m.png,http://images.salsify.com/image/upload/s--TtRaSNOc--/mdg69rknln2smyvwbejm.jpg,http://images.salsify.com/image/upload/s--DKof8vtk--/sesgckls0iwpwbbixboj.jpg,,,,,5,fl oz,130,4,g,0,g,0,g,5,mg,
10086003005065,00086003005068,086003005068,08600300506,2012-02-23T12:00:00Z,80010568,Wine,Robert Mondavi Private Selection,,"Robert Mondavi Private Selection Malbec, Red Wine, 750 mL Bottle",Malbec,,750,mL,1,,Bottle,"Robert Mondavi Private Selection Malbec Red Wine is a malbec wine from Argentina with intense fruit flavors and hints of oak that pairs well with pasta, spicy food, barbecue or a rich beef roast.","Robert Mondavi Private Selection Malbec Red Wine is a dark red wine with intense flavors of plum, blueberry, vanilla and spice, enhanced by distinctive aromas of raspberry, blackberry, and a hint of pepper. Inspired by winemaking everywhere, this malbec wine from Argentina is made with grapes from the province of Mendoza where malbec is practically the national grape. With fruit that matures slowly, developing the delicious pure fruit flavors unique to Mendoza, this Robert Mondavi Private Selection wine finishes with notes of buttered blueberry and wild berries with hints of oak. Enjoy this bottled wine with pasta, spicy food, barbecue or a rich beef roast. For best taste and quality, store this red malbec wine at room temperature and refrigerate for 30 to 60 minutes before serving. Please enjoy our wines responsibly. © 2020 Robert Mondavi, Acampo, CA USA",One 750 mL bottle of Robert Mondavi Private Selection Malbec Red Wine,,,"Red malbec wine that opens with distinctive aromas of raspberry, blackberry, and a hint of pepper","Offers intense flavors of plum, blueberry, vanilla and spice",This dark red wine finishes with notes of buttered blueberry and wild berries with hints of oak,"Made with fruit that matures slowly, developing the delicious pure fruit flavors unique to Mendoza",Red wine made with malbec grapes hailing from the Argentinian province of Mendoza,"This Robert Mondavi wine pairs well with pasta, spicy food, barbecue or a rich beef roast","Store this bottled wine at room temperature, then chill for 30 to 60 minutes before serving",,Enjoy something real: Robert Mondavi’s legendary expertise in wines crafted for everyday enjoyment.,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.18,3.18,11.75,Inches,2.7800000000000002,Pounds,Ambient: Room Temperature,Shelf Life,730,Please enjoy our wines responsibly.,"© 2020 Robert Mondavi, Acampo, CA",,,,,http://images.salsify.com/image/upload/s--a05Bq8Bl--/s-8626aa58-79f6-4bdb-8b05-eba25d843471.png,http://images.salsify.com/image/upload/s--ejjqxNsZ--/qrp5tabi9udmw88dndbl.png,http://images.salsify.com/image/upload/s--4a5RNlh---/hsonl98c5izhrnfaj3ih.png,,,,,5,fl oz,130,4,g,0,g,0,g,5,mg,
10081434000023,00081434000026,081434000026,08143400002,2011-09-16T12:00:00Z,148507,Wine,Black Box,,"Black Box Merlot, Red Wine, 3 L Box",Merlot,,3,L,1,,Box,"Black Box Merlot's plum, vanilla, and cinnamon aromas are met with flavors of black cherry and red berries. Smooth with soft tannins and supple acidity - pairs with roasted meats and Italian dishes.","Made from grapes harvested in world-class appellations, Black Box Wines have won over 70 Gold Medals at wine competitions throughout the US and have been awarded over 34 Wine Enthusiast Best Buys. Through a meticulous winemaking process, each of our wines is crafted to be food-friendly, fruit-forward and easy-to-drink. One 3-liter box contains the same amount of wine as four 750ml bottles, is 40% less expensive than comparable bottled wines, and stays fresh for six weeks after opening. Our award-winning Merlot's plum, vanilla, and cinnamon aromas are met with flavors of black cherry and red berries. Smooth with soft tannins and supple acidity - this red wine pairs well with roasted meats and Italian dishes.",,One 3L box = four 750 ml bottles,Stays fresh for 6 weeks after opening,,Flavors of black cherry and red berry fruit,,,,"Pairs well with grilled duck, pork roast, and tomato sauces",,70 Gold Medals and 40% less expensive than comparable bottled wines,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,5.0,5.0,9.5,Inches,7.17,Pounds,Ambient: Room Temperature,Shelf Life,365,Please enjoy our wines responsibly.,"© 2020 Black Box Wines, Madera, CA",,,,,,,,,http://images.salsify.com/image/upload/s--SBVFYGdY--/xzqxno8tf4uqksryvchy.png,http://images.salsify.com/image/upload/s--t4lFgM-R--/ombyxysbosnxpozigfh2.png,http://images.salsify.com/image/upload/s--BMKYs0Xx--/n1glhz3m9nt34dahaja1.png,5,fl oz,120,4,g,0,g,0,g,5,mg,
10086003255002,00086003255005,086003255005,08600325500,2016-09-28T12:00:00Z,80055682,Wine,The Prisoner,,"The Prisoner Napa Valley Red Blend, The Prisoner Wine Company, Red Wine, 1.5 L Bottle",Red Blend,,1.5,L,1,,Bottle,"The Prisoner Napa Valley Red Wine Blend features bold tastes of berry and vanilla with notes of dark chocolate and roasted fig, making this red blend perfect at your next barbecue.","The Prisoner Napa Valley Red Wine Blend is ripe and luscious with a diverse combination of grapes that gives it a distinct quality and character. This red blend is inspired by the mixed blacks first made by the Italian immigrants who originally settled in Napa Valley. Crafted through the unlikely mix of zinfandel, cabernet sauvignon, petite sirah, syrah and charbono, this California red wine features enticing aromas of bing cherry, dark chocolate, clove and roasted fig. Those scents give way to persistent tastes of raspberry, boysenberry and pomegranate with a lingering vanilla flavor. Aged in a combination of French and American oak barrels, the full flavors of this Napa Valley wine make it a great match for grilled and barbecued meats, especially if you throw sweet or tomato-based sauce on top. Top off a meal with this red blend for a smooth and luscious finish that lingers on the palate. Choose The Prisoner wine to add a little edge to your glass of wine. Please enjoy our wines responsibly. © 2020 The Prisoner Wine Company, St. Helena, CA USA.",One 1.5 L bottle of The Prisoner Napa Valley Red Wine Blend,The 1.5 liter bottle contains the same amount of wine as two 750 mL bottles,Break out this larger 1.5 liter bottle of wine for your next barbecue,"Several varietals in this red blend produce scents of bing cherry, chocolate, clove and roasted fig","Persistent tastes of raspberry, boysenberry and pomegranate with a lingering vanilla flavor",Its aging process gives this red blend a full body and a smooth and luscious finish,Unique varietals aged in French and American oak barrels produce distinct quality and character,Grapes for this red wine blend are harvested from the well-known Napa Valley region,Serve a glass of this wine alongside grilled or barbecued meat for a satisfying finish,"For best taste, keep this wine room temperature then chill for at least 30 minutes before serving",,Working with impassioned growers to make wine that challenges expectations.,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.83,3.83,15.71,Inches,5.67,Pounds,Ambient: Room Temperature,Shelf Life,1095,Please enjoy our wines responsibly.,"© 2020 The Prisoner Wine Company, Oakville, CA",,,,,http://images.salsify.com/image/upload/s--hETALvbm--/zvknrhturhpy9kaplvev.png,http://images.salsify.com/image/upload/s--JrjaeCHl--/jydbyooenlzpriayxkzi.jpg,http://images.salsify.com/image/upload/s--QPNJbEty--/dmw7xlpw1blhhce1zs88.jpg,,,,,5,fl oz,130,4,g,0,g,0,g,5,mg,
00086003010048,00086003101852,086003101852,08600310185,2012-02-15T12:00:00Z,80001425,Wine,Robert Mondavi Winery,,"Robert Mondavi Winery Napa Valley Pinot Noir, Red Wine, 750 mL Bottle",Pinot Noir,,750,mL,1,,Bottle,"Robert Mondavi Winery Napa Valley Pinot Noir Red Wine is a distinctive, fruit-forward wine that delivers intense flavors of red plum, dark cherry and vanilla with a silky texture and long finish.","Robert Mondavi Winery Napa Valley Pinot Noir Red Wine is a fruit-forward red table wine that complements a variety of dishes. Each glass showcases intense flavors of red plum, dark cherry and vanilla. The silky texture of this pinot noir wine carries its pure, vibrant flavors gracefully into a long, fruit-filled finish. The unique geography and climate of Napa Valley produce delicious grapes that mature slowly, giving Robert Mondavi wine its distinctive character and intense fruit flavor. Enjoy a glass of this delicious red wine on its own, or pair it with your favorite beef, chicken, fish or pasta dishes. For optimal taste, store at room temperature, then refrigerate this Napa Valley red wine for about 30 to 60 minutes before pouring a glass. Please enjoy our wines responsibly. © 2020 Robert Mondavi, Acampo, CA USA.",One 750 mL bottle of Robert Mondavi Winery Napa Valley Pinot Noir Red Wine,,,"Each bottle of wine opens with red plum, dark cherry and vanilla aromas",This delicious red wine offers intense and vibrant fruit-forward flavors in every sip,"Enjoy this medium-bodied Robert Mondavi red wine's silky texture and long, fruit-filled finish","Made with grapes that mature slowly, giving it a distinctive character and intense fruit flavors",California wine made with pinot noir grapes sourced from Napa Valley vineyards,"Pair this red table wine with rich dishes like beef, chicken, fish or pasta",Store at room temperature and refrigerate for at least 30 minutes before serving for best taste,,"Wines that stand in the company of the world’s finest. Robert Mondavi Winery, Inspired by perfection.","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.33,3.33,11.95,Inches,3.35,Pounds,Ambient: Room Temperature,Shelf Life,1095,Please enjoy our wines responsibly.,"© 2020 Robert Mondavi Winery, Oakville, CA",,,,,http://images.salsify.com/image/upload/s--sXeIP6rB--/q91f48qp0jqtqunyvscw.png,http://images.salsify.com/image/upload/s--pRC6M9hQ--/u8syuvgycyvhxw9dgw7a.jpg,http://images.salsify.com/image/upload/s--vp3M3d4S--/jei6qx6knr1pwbt5ftjr.jpg,,,,,5,fl oz,120,3,g,0,g,0,g,0,mg,
10086003124018,00086003124011,086003124011,08600312401,2013-08-06T12:00:00Z,80019588,Wine,Milestone,,"Milestone Cabernet Sauvignon, Red Wine, 750 mL Bottle",Cabernet Sauvignon,,750,mL,1,,Bottle,"Rich and velvety smooth, Milestone Cabernet Sauvignon's luscious, jammy notes of blackberry and dark fruit are followed by subtle hints of vanilla and spice. A premium-quality red wine.","Milestone is crafted with the best fruit sourced from acclaimed California (91% Lodi, 8% Central Coast) appellations. The goal is to make premium-quality, easy-drinking, yet somewhat complex wines that everyone can enjoy, no matter what the occasion. It is crafted to deliver a fruit-forward, full-bodied, easy-drinking style, ready for a special event or simply a relaxed evening with great friends. Rich and velvety smooth, Milestone Cabernet Sauvignon's luscious, jammy notes of blackberry and dark fruit are followed by subtle hints of vanilla and spice. Varietal: 76% cabernet sauvignon, 13% petite sirah, 9% merlot.",,,,,Subtle hints of vanilla and spice,,,"California (91% Lodi, 8% Central Coast) appellations","Easy-drinking that everyone can enjoy, no matter what the occasion",,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.26,3.26,11.77,Inches,3.23,Pounds,Ambient: Room Temperature,Shelf Life,1095,Please enjoy our wines responsibly.,"© 2020 Milestone Winery, Geyserville, CA",,,,,http://images.salsify.com/image/upload/s--Xx2ls4Dp--/uzt1sbgycznsu8cv9qh3.png,http://images.salsify.com/image/upload/s--mMbd8GPG--/dhvfwy9eqyqqtr2iqgyr.jpg,http://images.salsify.com/image/upload/s--g7_c3VRr--/sfwuppalhschyx6pbj21.jpg,,,,,5,fl oz,120,4,g,0,g,0,g,0,mg,
10082100001139,00082100001132,082100001132,08210000113,2011-09-26T12:00:00Z,901084,Wine,J. Roget,,"J. Roget American Champagne Brut, White Sparkling Wine, 1.5 L Bottle",Brut,,1.5,L,1,,Bottle,J. Roget Brut Sparkling Wine is medium-dry with crisp fruit flavors. The aromas are balanced with a bouquet of toasty yeast notes and floral nuances. J. Roget offers great-tasting champagnes.,"J. Roget offers great-tasting champagnes that also blend beautifully into full-flavored cocktails. This American sparkling wine is medium-dry with crisp fruit flavors. 100% stainless steel tanks are used for the base wine and then secondary fermentation takes place in the Charmat tanks. This process preserves the fruit character, making a fresher, more flavorful wine. The aromas are balanced with a bouquet of toasty yeast notes and floral nuances.",,,,,Medium-dry with crisp fruit flavors,,,,Blends beautifully into full-flavored cocktails,,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.","SPARKLING WARNING: BE CAREFUL! Point bottle away from self and others to avoid serious eye injury.  Stopper may eject forcefully while you are removing the hood or at any time after hood removal.  Bottle contains high pressure which increases with warmth or shaking.  To open: (1) chill well, (2) do not shake, (3) point bottle away from self and others, (4) remove hood, (5) twist stopper out slowly by hand.  NEVER use a cork remover or reinsert stopper.",false,United States,United States,4.36,2.99,14.43,Inches,7.0,Pounds,Ambient: Room Temperature,Shelf Life,243,Please enjoy our wines responsibly.,"© 2020 J. Rogét Champagne Cellars, Canandaigua, NY",,,,,,http://images.salsify.com/image/upload/s--Cq6KOZXe--/xm4dqo2izjs1eigpoodg.jpg,,,,,,5,fl oz,120,4,g,0,g,0,g,5,mg,
10086003279039,00086003279032,086003279032,08600327903,2020-01-15T12:00:00Z,80081160,Wine,Crafters Union,,"Crafters Union Bubbles Brut, White Wine, 375 mL Can",Brut,,375,mL,1,,Can,"Crafters Union Brut Bubbles is a crisp, bright sparkling wine, bubbling over with radiant notes of orange blossom, white peach and lemon cream. Canned wine perfect for on-the-go. Best chilled.","Artfully crafted from the inside out, Crafters Union Premium Wines offer great taste in stylish cans that go where glass can't. Crafters Union Brut Bubbles Sparkling Wine is bright and mouthwatering with radiant notes of orange blossom, white peach and lemon cream. Our portable, unbreakable canned wine allow you to enjoy bubbly whenever and wherever you go. Each Crafters Union Brut Bubbles can is equal to half a bottle of wine, and is best enjoyed chilled. 11% ABV",One 375 mL can of Crafters Union Brut White Wine,"Each Crafters Union 375 mL canned wine contains three 4 oz servings of brut, or equal to half a bottle of wine",Our easily chilled and portable can makes this brut the perfect outdoor wine,"A crisp, mouthwatering Sparkling Brut","Notes of orange blossom, white peach and lemon cream",,,,,Best enjoyed chilled,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,true,California,United States,2.6,2.6,5.1,Inches,1.08,Pounds,Ambient: Room Temperature,Shelf Life,365,Please enjoy our wines responsibly.,"© 2020 Crafters Union, Madera, CA",,,,,,http://images.salsify.com/image/upload/s--k-Fk123x--/trr0ib9lhnm3g0e02t8d.png,,http://images.salsify.com/image/upload/s--WRRMNtkp--/aaev8kgjiydffmtbjrkb.png,,,,,,,,,,,,,,,
00086003017047,00086003355866,086003355866,08600335586,2012-04-24T12:00:00Z,80001479,Wine,Robert Mondavi Winery,Reserve,"Robert Mondavi Winery Reserve Napa Valley Fume Blanc, White Wine, 750 mL Bottle",Fume Blanc,,750,mL,1,,Bottle,"Robert Mondavi Winery Reserve Napa Valley Fume Blanc is a distinctively bright, fresh and creamy Napa Valley wine with intense flavors of succulent ripe white peach, lemon verbena and lime blossom.","Robert Mondavi Winery Reserve Napa Valley Fume Blanc is a distinctively bright, fresh and creamy Napa Valley wine. Dry, intense flavors of succulent ripe white peach, lemon verbena and lime blossom seamlessly integrate across the palate, complemented by a subtle hint of fresh herbs. This fume blanc wine combines sauvignon blanc along with a small percentage of semillon grapes to give the final blend a broader mouthfeel and enhanced complexity. The unique geography and climate of Napa Valley produces delicious grapes that give Robert Mondavi wine distinctive character and intense fruit flavor. Pair this California white wine with your favorite food, or enjoy a glass on its own. For optimal taste, refrigerate this bottle of wine for two to two and a half hours before serving at about 50 degrees. Please enjoy our wines responsibly. © 2020 Robert Mondavi, Acampo, CA USA",One 750 mL bottle of Robert Mondavi Winery Reserve Napa Valley Fume Blanc,,,Fume blanc wine with subtle hints of fresh herbs,"Offers dry, intense flavors of succulent ripe white peach, lemon verbena and lime blossom","Full bodied table white wine with a bright, creamy finish",Combines sauvignon blanc with a small percentage of semillon grapes for enhanced complexity,California wine made with grapes sourced from Napa Valley,Delicious wine that is ideal for any occasion,Refrigerate this bottle of wine for two to two and a half hours before serving at about 50 degrees,,"Wines that stand in the company of the world’s finest. Robert Mondavi Winery, Inspired by perfection.","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.35,3.32,11.95,Inches,4.83,Pounds,Ambient: Room Temperature,Shelf Life,1460,Please enjoy our wines responsibly.,"© 2020 Robert Mondavi Winery, Oakville, CA",,,,,http://images.salsify.com/image/upload/s--gc_4-KyI--/ch42sulxmzhgftubgqpd.png,http://images.salsify.com/image/upload/s--oIAr7Dgw--/c4r7qbjivc2ne5yhhbix.png,http://images.salsify.com/image/upload/s--4AMBcBXh--/woxfgnsajjvh0er2rv38.jpg,,,,,5,fl oz,120,3,g,0,g,0,g,0,mg,
10620654011220,00620654011223,620654011223,62065401122,2011-11-07T12:00:00Z,80000850,Wine,Inniskillin,Niagara,"Inniskillin Niagara Icewine VQA Vidal Gold, White Wine, 375 mL Bottle",Vidal Gold,,375,mL,1,,Bottle,"Inniskillin Niagara Icewine VQA Vidal Gold opens with aromas of apricot, peach and pineapple with flavors of mango, clove and orange. This white wine pairs with salted caramel or French onion soup.","Inniskillin Icewine, recognized as one of the world’s great wines, is truly winter’s gift to wine lovers. Harvested at the pinnacle of Canada’s crisp winter, the grapes are naturally frozen on the vine and picked when the temperature drops to -10 degrees C. Only a few drops of luscious nectar can be squeezed from each bunch, which is then expertly guided through fermentation to achieve this rich and alluring specialty wine. This Niagara River appellation wine opens with abundant aromatics of apricot, peach and pineapple integrate well with the French oaks and flavors of mango, clove and orange peel. Pairs well with salted creme caramel or traditional creme brule, any ash aged cheeses, tarte tatin, Vidal French onion soup or caramelized onion tart. Serve chilled.",,,,,"Flavors of mango, clove and orange peel",,,Appellation: Niagara River,"Pairs well with salted creme caramel, creme brule, ash aged cheeses",,,One of the world’s great wines; truly winter’s gift to wine lovers,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Canada,Canada,2.25,2.25,13.0,Inches,2.31,Pounds,Ambient: Room Temperature,Shelf Life,730,Please enjoy our wines responsibly.,"© 2020 Constellation Imports, Rutherford, CA",,http://images.salsify.com/image/upload/s--0M6uRK_E--/meate5vmid3nks8klbqr.png,,,http://images.salsify.com/image/upload/s--1B6YOK7f--/oyynxwnoyq79ulo3qsei.png,,,,,,,5,fl oz,120,10,g,0,g,0,g,5,mg,
10087754000439,00087754000432,087754000432,08775400043,2012-05-02T12:00:00Z,80000766,Wine,Hogue,,"Hogue Pinot Grigio, White Wine, 750 mL Bottle",Pinot Grigio,,750,mL,1,,Bottle,"Hogue Pinot Grigio has aromas of pear, melon, guava, tropical fruit, stone fruit, and fresh herb. This white wine has flavors of pear, guava, and stone fruit followed with a crisp finish.","The majority of Washington’s wine grapes are planted east of the Cascade Range in the Columbia Valley appellation, which encompasses the Yakima Valley and Walla Walla appellations. The Columbia Valley covers 18,000 square miles and provides a huge range of geographical and climatic conditions for grape growing. Hogue Cellars wine is made with grapes that have intense fruit flavors and high natural acidity, which is why it is one of the most recognized names in Washington wines. Our pinot grigio shows a complexity of pear, melon, guava, tropical fruit, stone fruit, and fresh herb aromas. Fresh flavors of pear, guava, and stone fruit follow, with a crisp finish. Pair this food-friendly wine with fresh oysters, grilled wild salmon, or grilled asparagus.",,,,,"Fresh flavors of pear, guava, and stone fruit with a crisp finish",,,One of the most recognized names in Washington wines,"Pair with fresh oysters, grilled wild salmon, or grilled asparagus",,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Washington,United States,2.91,2.91,11.92,Inches,2.7,Pounds,Ambient: Room Temperature,Shelf Life,850,Please enjoy our wines responsibly.,"© 2020 The Hogue Cellars, Ltd., Prosser, WA",,,,,http://images.salsify.com/image/upload/s--DiOHSEPi--/d28qtlpzijcf6ci8vzha.png,http://images.salsify.com/image/upload/s--ZRNf61RL--/mzzwttazh3iocpskyaah.jpg,http://images.salsify.com/image/upload/s--KghpiHQg--/d58vzvkffevthcmbgeqi.jpg,,,,,5,fl oz,120,3,g,0,g,0,g,0,mg,
10081434730012,00081434730015,081434730015,08143473001,2014-06-24T12:00:00Z,80023648,Wine,Diseno,,"Diseno Red Blend, Red Wine, 750 mL Bottle",Red Blend,,750,mL,1,,Bottle,"Diseno Red Blend has raspberry and blueberry aromas with notes of violet, cocoa, and coffee from oak aging. It shows pleasant acidity and soft tannins, finishing with a lingering note of toastiness.","Argentina’s best-known appellation, Mendoza, instills confidence plus consistency with every vintage as we source from the premium sub-regions Valle de Uco and Lujan de Cuyo. Inert, flavorless, colorless, and odorless gases preserve the wine as it is pushed through the barrels, eliminating oxidation and preventing spoilage. This red wine has intense raspberry and blueberry aromas with notes of violet, cocoa, and coffee from oak aging. It shows pleasant acidity and soft tannins, finishing with a lingering note of toastiness.",,,,,"Pleasant acidity and soft tannins, finishing with a lingering note of toastiness",,,Argentina appellation,,,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Argentina,Argentina,3.26,3.26,11.77,Inches,3.22,Pounds,Ambient: Room Temperature,Shelf Life,1825,Please enjoy our wines responsibly.,"2020 Constellation Imports, Geyserville, CA",,,,,http://images.salsify.com/image/upload/s--Z1KOKMi9--/eo5riv7evyn9dwnjvkcj.png,http://images.salsify.com/image/upload/s--LXBof_nT--/ujoqogsxsoofvmk9jfeu.jpg,http://images.salsify.com/image/upload/s--0elba5Q8--/in0leuby1oujpgpor0ri.jpg,,,,,5,fl oz,130,4,g,0,g,0,g,5,mg,
10086003780368,00086003780361,086003780361,08600378036,2019-09-11T12:00:00Z,80082258,Wine,Robert Mondavi Private Selection,,"Robert Mondavi Private Selection Buttery Chardonnay, White Wine, 750 mL Bottle",Buttery Chardonnay,,750,mL,1,,Bottle,"Robert Mondavi Private Selection Buttery Chardonnay White Wine is named for the rich, creamy flavors derived from its distinct winemaking style.  Lush notes of ripe apple and white peach compliment.","Robert Mondavi Private Selection Buttery Chardonnay White Wine is named for the rich, creamy flavors imparted by its distinct winemaking style. Our coastal California vineyards deliver lush notes of ripe apple and white peach, balanced with bright, mouth-watering acidity. Malolactic fermentation then enhances the wine's body and complexity. Aging in French and American oak adds the finishing touches of brown spice and vanilla aromas and notes of toasty brioche to complement the decadent buttery profile.",,,,,"Flavors of ripe apple, white peach, and toasty brioche","Bright, mouth-watering acidity and a long, smooth finish",,From California's coastal vineyards,,,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.21,3.21,11.63,Inches,2.81,Pounds,Ambient: Room Temperature,Shelf Life,548,Please enjoy our wines responsibly.,"© 2020 Robert Mondavi, Acampo, CA",,,,,http://images.salsify.com/image/upload/s--CgY2QqM5--/rrcmesvpdiuaz5f1rrqa.png,http://images.salsify.com/image/upload/s--2eXafTj9--/jt5uj6hgdvwgfvehvuki.png,http://images.salsify.com/image/upload/s--RHBU-NAn--/cd0klxbsjwz7wvm7fi4x.png,,,,,5,fl oz,120,3,g,0,g,0,g,5,mg,
