SupplierCaseGTIN,EcommUniqueId,Gtin12,Upc11,LaunchDate,ItemNumber,BeverageSegment,Brand,SubBrand,DigitalCatalogProductName,WineVarietal,WineVintage,ItemSize,ItemSizeUom,CasePackQty,CasePackUom,Container,ProductDescShort,ProductDescLong,ProductBullet01,ProductBullet02,ProductBullet03,ProductBullet04,ProductBullet05,ProductBullet06,ProductBullet07,ProductBullet08,ProductBullet09,ProductBullet10,ProductBullet11,ProductBullet12,SurgeonGeneralWarning,ProductDisclaimerSparkling,HasProp65Ingredient,ProductPlaceOfOrigin,CountryOfOrigin,SellingUnitWidth,SellingUnitDepth,SellingUnitHeight,DimensionUom,SellingUnitWeight,WeightUom,StorageTemperature,ExpirationType,ShelfLifeDays,LegalSocialResponsibility,LegalMandatoryStatement,Video_snackable,Image_package_front,Image_package_right,Image_package_left,Image_bottle_standard,Image_label_front,Image_label_back,Image_can_standard,Image_box_front,Image_box_right,Image_box_left,Nutrition_StandardServingSize,Nutrition_StandardServingSizeUOM,Nutrition_Calories,Nutrition_Carbs,Nutrition_CarbsUOM,Nutrition_Fat,Nutrition_FatUOM,Nutrition_Protein,Nutrition_ProteinUOM,Nutrition_Sodium,Nutrition_SodiumUOM,Nutrition_Ingredients
10021296006559,00021296006552,021296006552,02129600655,2011-09-14T12:00:00Z,151597,Spirits,Paul Masson Grande Amber,VSOP,"Paul Masson Grande Amber VSOP Brandy, 375 mL Bottle, 80 Proof",,,375,mL,1,,Bottle,"Paul Masson Grande Amber VSOP is a superior brandy exquisitely blended and aged for four years. This unique and premium blend creates a rich flavor, fine aroma, and extra smooth taste.","Aged in oak barrels, Paul Masson VSOP is an award-winning favorite with a rich amber glow and slightly sweet taste profile featuring notes of caramel and vanilla. Grande Amber VSOP is a superior brandy exquisitely blended and aged for four years. This unique and premium blend creates the rich flavor, fine aroma, and extra smooth taste that you’d expect from only the finest brandy. Crafted with over 100 years of knowledge, from the oak-aging process to the care in selecting only the finest grapes, Grande Amber upholds the illustrious heritage of Paul Masson. The additional aging results in a greater overall brandy character and complexity than traditional brandies. It has a balanced body that is a perfect addition to countless cocktail recipes.",,A rich amber glow and slightly sweet taste profile,,,"Features notes of caramel and vanilla, aged for four years",,,,A perfect addition to cocktail recipes,,,Crafted with over 100 years of knowledge,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,1.7,3.75,7.38,Inches,1.6800000000000002,Pounds,Ambient: Room Temperature,Shelf Life,720,Relax Responsibly.,"© 2020 Paul Masson, Canandaigua, NY.  40% alc./vol. (80 proof)",,,,,http://images.salsify.com/image/upload/s--gNqPV2T7--/htorzhtwhcwnvf882x6t.png,,,,,,,1.5,fl oz,100,0,g,0,g,0,g,0,mg,
10602938786550,00602938786553,602938786553,60293878655,2019-05-01T12:00:00Z,80080473,Spirits,Belle Meade Bourbon,,"Belle Meade Bourbon Sherry Cask Whiskey, 375 mL Bottle, 90.4 Proof",,,375,mL,1,,Bottle,"Belle Meade Sherry Cask Finished bourbon is rested in Oloroso sherry casks imparting the intense flavor of more than 20 years of sherry production. Serve on the rocks, neat, or mixed in a cocktail.","The Belle Meade Sherry Cask Finished Bourbon is rested in Oloroso Sherry casks, this bourbon represents the best of Old and New World whiskey. To craft a bourbon with remarkable character, we blend the best selections from our nine-year Reserve stock and age it in casks that carry the intense flavor of more than 20 years of Sherry production. Rich, intricate, and finely balanced, this 90.4-proof, nonchill-filtered bourbon is an inspiring choice for cocktails, or enjoyed neat or on the rocks with just a splash of water. Exudes flavors of rich dried stone fruit with caramel and floral notes, followed by rye spice, vanilla bread pudding and spiced cocoa. Proudly bottled in the state of Tennessee. Please enjoy responsibly. © 2019 Nelson's Green Brier Distillery, Nashville, TN. 45.2% alc. by vol. (90.4 proof)",One 375 mL bottle of Belle Meade Bourbon Sherry Cask Whiskey,"High-rye, cask finished, blended bourbon",,"Rich dried stone fruit with caramel and floral notes, followed by rye spice, vanilla bread pudding and spiced cocoa",,Smooth high-rye bourbon finish,Unique mash bill with a high-rye backbone gives Belle Meade bourbon a unique complexity,Proudly bottled in the state of Tennessee,"Terrific served on the rocks, neat, or mixed into your favorite cocktail",This 90.4 proof bourbon is 45.2% alcohol by volume,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Undefined,United States,2.75,2.75,9.0,Inches,1.78,Pounds,Ambient: Room Temperature,Shelf Life,3650,,,,,,,http://images.salsify.com/image/upload/s--OMqBRRQi--/le3ynlquk8eyayzzsz1v.png,,,,,,,,,110,,,,,,,,,
10602938786529,00602938786522,602938786522,60293878652,2019-07-11T12:00:00Z,80079655,Spirits,Belle Meade Bourbon,,"Belle Meade Bourbon Madeira Cask Whiskey, 750 mL Bottle, 90.4 Proof",,,750,mL,1,,Bottle,"Belle Meade Madeira Cask Finished Bourbon is rested in malmsey madeira casks imparting a robust flavor and distinct finish. Terrific served on the rocks, neat, or mixed into your favorite cocktail.","The Malmsey Madeira casks used to finish this Belle Meade bourbon give it a strikingly robust flavor profile unrivaled in the world of whiskey. Fortified, “cooked,” and aged in time honored tradition, Malmsey Island Madeira is renowned for its rich, sweet, honeyed flavor. Enjoy the warmth and exceptional smoothness of this blend of non-chill filtered, 90.4-proof, 7- to 10-year-old bourbons on the rocks or neat with a splash of water. Its distinctive character also puts a delicious spin on classic cocktails. Hints of dark honey, vanilla, dried black cherry, and hints of tofee and baking spices lead the finish with a touch of malt and chocolate. Proudly bottled in the state of Tennessee. Please enjoy responsibly. © 2019 Nelson's Green Brier Distillery, Nashville, TN. 45.2% alc. by vol. (90.4 proof)",One 750 mL bottle of Belle Meade Bourbon Madeira Cask Whiskey,"High-rye, cask finished, blended bourbon",,"Dark honey, vanilla, dried black cherry, and hints of tofee and baking spices lead the finish with a touch of malt and chocolate",,Smooth high-rye bourbon finish,Unique mashbill with a high-rye backbone gives Belle Meade bourbon a unique complexity,Proudly bottled in the state of Tennessee,"Terrific served on the rocks, neat, or mixed into your favorite cocktail",This 90.4 proof bourbon is 45.2% alcohol by volume,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Undefined,United States,3.5,3.5,12.0,Inches,3.5,Pounds,Ambient: Room Temperature,Shelf Life,3650,,,,,,,http://images.salsify.com/image/upload/s--mMqy9uX9--/ai2mzp6rw9azc3olq5jz.png,,,,,,,,,110,,,,,,,,,
10854396005005,00854396005008,854396005008,85439600500,2017-12-04T12:00:00Z,80064417,Spirits,High West,Double Rye,"High West Double Rye Whiskey, 750 mL Bottle, 92 Proof",,,750,mL,1,,Bottle,"High West Double Rye! Barrel Aged Rye Whiskey is a very spicy rye whiskey with a perfect balance of cinnamon, anise and honey. It stands out in cocktails, neat or on the rocks.","High West Double Rye! Barrel Aged Rye Whiskey combines a young, spicy 2-year-old rye whiskey with a smooth, older counterpart. The resulting blended whiskey features a spirited flavor with rye spices up front, then menthol, mint, eucalyptus and herbal tea with wildflower honey underneath, gradually sweetening through the finish with a hint of anise. This fine 92-proof American whiskey blends straight ryes that undergo oak barrel aging for two to seven years in new, charred white oak barrels. The spicy flavor of this 750 mL bottle of whiskey fortifies classics like an Old Fashioned or Manhattan cocktail. With a perfect balance of cinnamon, anise, and honey whiskey flavors, High West Double Rye! is also great served neat – with a little water – or on the rocks. Try this whiskey straight up in the solitude of a campfire, savor it with favorite old friends or share it with a good-looking stranger. Choose High West and enjoy delicious craft whiskey made with the pioneering spirit of the West. Please drink responsibly. © 2020 High West Distillery, Park City, UT.",One 750 mL bottle of High West Double Rye! Barrel Aged Rye Whiskey,A spicy blend of straight rye whiskeys,,"Presents aromas of mint and cinnamon, with gin-like botanicals","Offers flavors of rye spices up front, then menthol, eucalyptus and herbal tea with wildflower honey",Gradually sweetens through the finish with a hint of anise,Aged from two to seven years in charred white oak barrels,,"Stands out in whiskey cocktails, neat – with a little water – or on the rocks",This 92 proof whiskey is 46% alcohol by volume,,Delicious craft whiskey made with the pioneering spirit of the West,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Utah,United States,3.0,3.0,13.5,Inches,3.5,Pounds,Ambient: Room Temperature,Shelf Life,3650,Sip Responsibly.,"© 2020  High West Distillery, Park City, UT.  46% alc. by vol.",,,,,http://images.salsify.com/image/upload/s---gaf-jrZ--/ikzcjrgce0kkqy0wj7t2.png,http://images.salsify.com/image/upload/s--Q6wHYJ2k--/mcz33c8icw9xxmhlg4q9.jpg,http://images.salsify.com/image/upload/s--kuuOoaTt--/gsrvhpnhnrkairz2hw7h.jpg,,,,,1.5,fl oz,,,,,,,,,,
10617768181109,00617768181102,617768181102,61776818110,2015-01-30T12:00:00Z,80026772,Spirits,SVEDKA,,"SVEDKA Grapefruit Jalapeno Flavored Vodka, 1 L Bottle, 70 Proof",,,1,L,1,,Bottle,SVEDKA Grapefruit Jalapeno Flavored Vodka a delivers sweet and tart natural grapefruit flavor with a hot and spicy jalapeno kick. Enjoy it chilled on the rocks or mixed into sweet cocktails.,"SVEDKA Grapefruit Jalapeno Flavored Vodka offers a pure, clear taste that can't be replicated. Sweet and tart naturally flavored grapefruit vodka with a hot and spicy jalapeno kick, it's delicious mixed into grapefruit drinks and countless vodka cocktails. Starting with Swedish winter wheat and the finest spring water, this 1 liter bottle of vodka is distilled five times to remove impurities. The result is smooth and easy drinking SVEDKA vodka with a balanced body, rounded sweetness and crisp finish. Enjoy this Swedish vodka on the rocks or prepare a Martini, Fuego or Dog Bite. BRING YOUR OWN SPIRIT. ENJOY RESPONSIBLY. © 2020 Spirits Marque One, San Francisco, CA. 35% alc. by vol. (70 proof)",One 1 L bottle of SVEDKA Grapefruit Jalapeno Flavored Vodka,,,,Infused with natural flavors of sweet and tart grapefruit and a hot and spicy jalapeno,"Delivers a pure, clear taste and a crisp finish with a spicy kick",Made with spring water and Swedish winter wheat and distilled five times to remove impurities,,"Ideal in a Martini, a Fuego, a Dog Bite or sweet cocktails",This 70 proof vodka is 35% alcohol by volume,,"Whatever it is that makes you unique, SVEDKA encourages you to bring it - BRING YOUR OWN SPIRIT","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Sweden,Sweden,3.42,3.42,11.73,Inches,3.8,Pounds,Ambient: Room Temperature,Shelf Life,1095,ENJOY RESPONSIBLY.,"© 2020 Spirits Marque One, San Francisco, CA.  35% alc. by vol. (70 proof)",,,,,http://images.salsify.com/image/upload/s--u8tDL0gy--/fbnqxk1k49o5rq8ojelw.png,,,,,,,1.5,fl oz,,,,,,,,,,
20617768122109,00617768122105,617768122105,61776812210,2014-08-19T12:00:00Z,80023372,Spirits,SVEDKA,,"SVEDKA Clementine Flavored Vodka, 1 L Bottle, 70 Proof",,,1,L,1,,Bottle,"SVEDKA Clementine Flavored Vodka is a smooth and easy drinking vodka infused with natural orange flavors and a subtle, rounded sweetness that's perfect for mixing into cocktails.","SVEDKA Clementine Flavored Vodka is infused with natural orange flavors, making a bold statement at your next party. This smooth and easy drinking orange vodka has a subtle, rounded sweetness that's ideal for mixing cocktails. Crafted using the finest spring water and Swedish winter wheat, this 1 liter bottle of vodka is distilled five times to remove impurities. Continuous distillation ensures that ingredients are constantly moving and the winter wheat, yeast, and water never stall or pool. The resulting Swedish vodka boasts a crisp finish with a balanced body, making it a crowd-pleasing choice. Enjoy this clementine vodka on the rocks, or use it to infuse orange flavor into a Bloody Sunrise and countless other vodka cocktails. BRING YOUR OWN SPIRIT. ENJOY RESPONSIBLY. © 2020 Spirits Marque One, San Francisco, CA. 35% alc. by vol. (70 proof)",One 1 L bottle of SVEDKA Clementine Flavored Vodka,,,,"Infused with natural orange flavor for a subtle, rounded sweetness",A crisp finish and balanced body make this SVEDKA vodka a crowd-pleasing choice,Made from spring water and Swedish winter wheat and distilled five times to remove impurities,,Perfect for an orange vodka drink like a Bloody Sunrise or countless sweet cocktails,This 70 proof vodka is 35% alcohol by volume,,"Whatever it is that makes you unique, SVEDKA encourages you to bring it - BRING YOUR OWN SPIRIT","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Sweden,Sweden,3.42,3.42,11.73,Inches,3.8,Pounds,Ambient: Room Temperature,Shelf Life,9999,ENJOY RESPONSIBLY.,"© 2020 Spirits Marque One, San Francisco, CA.  35% alc. by vol. (70 proof)",,,,,http://images.salsify.com/image/upload/s--D-KdyWsS--/m6nec8dqzb6mgnchou0e.png,,http://images.salsify.com/image/upload/s--45yX3l_3--/vrc49n5xupiewhozfeyh.png,,,,,1.5,fl oz,,,,,,,,,,
10617768130107,00617768130100,617768130100,61776813010,2013-01-29T12:00:00Z,80015834,Spirits,SVEDKA,,"SVEDKA Strawberry Colada Flavored Vodka, 1 L Bottle, 70 Proof",,,1,L,1,,Bottle,"SVEDKA Strawberry Colada Flavored Vodka delivers a decadent tropical blend of strawberry, pineapple and coconut naturally flavored vodka, ideal to drink chilled on its own or with spicy food.","SVEDKA Strawberry Colada Flavored Vodka is a seductive and sassy tropical vodka blend with decadent, natural flavors of sweet strawberry, cool coconut and fresh pineapple. Ideal on its own or in sweet cocktails, this Swedish vodka is made with the finest spring water and winter wheat and distilled five times to remove impurities, resulting in a bottle of vodka with a pure, clear taste and a crisp finish. This award-winning SVEDKA vodka is smooth and easy drinking, infused with flavors that perfectly complement seafood and spicy food. Enjoy this delicious vodka on the rocks or prepare a strawberry colada cosmo or countless other vodka cocktails. BRING YOUR OWN SPIRIT. ENJOY RESPONSIBLY. © 2020 Spirits Marque One, San Francisco, CA. 35% alc. by vol. (70 proof)",One 1 L bottle of SVEDKA Strawberry Colada Flavored Vodka,,,,Natural flavors of sweet strawberry with a tropical blend of cool coconut and fresh pineapple,Offers rounded sweetness and a crisp finish that make it ideal on its own or mixed into cocktails,Made with spring water and Swedish winter wheat and distilled five times to remove impurities,,Ideal in a strawberry colada cosmo and countless other vodka cocktails,This 70 proof vodka is 35% alcohol by volume,,"Whatever it is that makes you unique, SVEDKA encourages you to bring it - BRING YOUR OWN SPIRIT","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Sweden,Sweden,3.42,3.42,11.73,Inches,3.67,Pounds,Ambient: Room Temperature,Shelf Life,9999,ENJOY RESPONSIBLY.,"© 2020 Spirits Marque One, San Francisco, CA.  35% alc. by vol. (70 proof)",,,,,http://images.salsify.com/image/upload/s--ccKPCZ6o--/ygvytfntpwh0wpes1jpw.png,,,,,,,1.5,fl oz,,,,,,,,,,
00081240050505,00081240052264,081240052264,08124005226,2014-09-22T12:00:00Z,80026616,Spirits,Casa Noble,Anejo Single Barrel,"Casa Noble Anejo Single Barrel Extra Anejo Tequila, 750 mL Bottle, 80 Proof",,,750,mL,1,,Bottle,"Casa Noble Single Barrel Anejo Tequila is made with 100% Blue Weber agave from Jalisco, Mexico. Aged two years in white oak barrels, this tequila is smooth with notes of vanilla and fruit.","Casa Noble Single Barrel Anejo Tequila is produced in small batches and triple distilled for an ultra-premium, limited-run tequila. Made from 100% Blue Weber agave grown in the rich, volcanic soil of Jalisco, this organic Mexican tequila is aged two full years in new French oak barrels to ensure quality. These white oak barrels are hand-selected by Casa Noble's Master Tequilero to better yield the distinctive vanilla and fruit notes. Complex aromas of dried fruit and spice complement notes of toasted oak, vanilla and butterscotch for a unique agave tequila that has a balanced body ideal for margaritas. Mix this award-winning spirit, which took home a Gold Medal at the SIP Awards in 2017, in tequila cocktails or enjoy it on its own. Pour a glass for a friend while you're at it because Casa Noble makes Tequila Worthy of Sharing. Be Noble. Drink Responsibly. © 2020 Casa Noble Imports, Canandaigua, NY. Tequila. 40% alc. by vol.",One 750 mL bottle of Casa Noble Single Barrel Anejo Tequila,Extra anejo tequila with complex aromas and flavors from barrel aging,,Showcases rich aromas of dried fruit and spices,"Agave tequila with notes of toasted oak, butterscotch and vanilla",Crafted with 100% Blue Weber agave for a pure Mexican tequila taste,Aged two full years in French white oak barrels and triple distilled in small batches,"Limited-run tequila with unique characteristics, balanced body and a smooth finish","Perfect for margaritas, other tequila cocktails and pairing with spicy foods",This 80 proof tequila is 40% alcohol by volume,,Casa Noble makes Tequila Worthy of Sharing,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Mexico,Mexico,4.53,4.53,8.23,Inches,3.86,Pounds,Ambient: Room Temperature,Shelf Life,9999,Be Noble. Drink Responsibly.,"© 2020 Casa Noble Imports, Canandaigua, NY. Tequila. 40% alc. by vol.",,,,,http://images.salsify.com/image/upload/s--Jl6IJ-R1--/flihl0kiehntwccugy2a.png,http://images.salsify.com/image/upload/s--HfUinYnb--/kdr2kjdwq6mgop6uqah7.png,http://images.salsify.com/image/upload/s--oVCezaEq--/bizpylfqsaskfspyo7v2.png,,,,,1.5,fl oz,100,0,g,0,g,0,g,0,mg,
10617768151010,00617768151013,617768151013,61776815101,2018-11-30T12:00:00Z,80077437,Spirits,SVEDKA,,"SVEDKA Mango Pineapple Flavored Vodka, 100 mL Plastic Bottle, 70 Proof",,,100,mL,1,,Bottle,SVEDKA Mango Pineapple Flavored Vodka delivers a tropical blend of natural flavors of ripe Filipino mango and juicy pineapple. This spirit is delicious on its own or in countless vodka cocktails.,"SVEDKA Mango Pineapple Flavored Vodka brings an island beat to the city street with vibrant tropical flavors. Made with the finest spring water and Swedish winter wheat, this Swedish vodka is distilled five times to create a smooth and easy-drinking spirit. This 100 mL bottle of vodka is infused with natural flavors of ripe Filipino mango and juicy pineapple with a subtle rounded sweetness. Enjoy the pure, clear taste and crisp finish of this pineapple and mango vodka on the rocks, or mix it in to tropical drinks such as a Mai Tai, a Feel My Wrath, a Bee's Holiday or a French Imperial. SVEDKA Vodka - BRING YOUR OWN SPIRIT. ENJOY RESPONSIBLY. © 2020 Spirits Marque One, San Francisco, CA. 35% alc. by vol. (70 proof)",One 100 mL bottle of SVEDKA Mango Pineapple Flavored Vodka,,,,Delicious tropical blend of natural ripe Filipino mango and juicy pineapple flavors,Smooth and easy-drinking mango and pineapple vodka with pleasant sweetness and a crisp finish,"Made with spring water and Swedish winter wheat, distilled five times to remove impurities",,"Tropical vodka flavor mixes well in a Mai Tai, a Feel My Wrath, a Bee's Holiday or a French Imperial",This 70 proof vodka is 35% alcohol by volume,,"Whatever it is that makes you unique, SVEDKA encourages you to bring it - BRING YOUR OWN SPIRIT","GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,Sweden,Sweden,2.05,1.15,5.0,Inches,0.29,Pounds,Ambient: Room Temperature,Shelf Life,9999,ENJOY RESPONSIBLY.,"© 2020 Spirits Marque One, San Francisco, CA.  35% alc. by vol. (70 proof)",,,,,http://images.salsify.com/image/upload/s--CaO31QO3--/s-505b3154-b922-4b0b-a3fc-7de6f0a51bb2.png,,,,,,,1.5,fl oz,,,,,,,,,,
10021296006030,00021296006033,021296006033,02129600603,2015-09-18T12:00:00Z,80029816,Spirits,Paul Masson Grande Amber,VS,"Paul Masson Grande Amber VS Brandy, 200 mL Bottle, 80 Proof",,,200,mL,1,,Bottle,Paul Masson Grande Amber VS Brandy has a rich amber glow and slightly sweet taste profile featuring notes of caramel and vanilla. It has a balanced body that is a perfect addition to cocktail recipes.,"Crafted with over 100 years of knowledge, aged in Oak barrels, Paul Masson VS is an award-winning favorite. This 80-proof brandy is aged in oak barrels for three years - one year longer than required of traditional brandies. The additional ageing of our product results in a greater overall brandy character and complexity than traditional brandies. Enjoy the smooth taste of Paul Masson Grande Amber VS Brandy, with a rich amber glow and slightly sweet taste profile featuring notes of caramel and vanilla. With a balanced body that is a perfect addition to countless cocktail recipes, ideal for a Mango Colada.",,A rich amber glow and slightly sweet taste profile,,,Features notes of caramel and vanilla,,,,A perfect addition to cocktail recipes,80-proof,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,1.38,2.88,6.38,Inches,0.98,Pounds,Ambient: Room Temperature,Shelf Life,720,Relax Responsibly.,"© 2020 Paul Masson, Canandaigua, NY.  40% alc./vol. (80 proof)",,,,,http://images.salsify.com/image/upload/s--kDBfLYYD--/s7b4srvmv3nzh6jfakid.png,,,,,,,1.5,fl oz,100,0,g,0,g,0,g,0,mg,
10021296620298,00021296620291,021296620291,02129662029,2016-07-22T12:00:00Z,80054815,Spirits,Paul Masson Grande Amber,,"Paul Masson Grande Amber Apple Brandy, 1.75 L Bottle, 54 Proof",,,1.75,L,1,,Bottle,Grande Amber Apple is rich and juicy with flavors of fresh green apple balanced with warm notes of Paul Masson brandy. It has a balanced body that is a perfect addition to countless cocktail recipes.,"Aged in oak barrels, Paul Masson Brandy is an award-winning favorite with a rich amber glow and slightly sweet taste profile. The delectable Grande Amber Apple is rich and juicy with flavors of fresh green apple balanced with warm notes of Paul Masson brandy. Crafted with over 100 years of knowledge, from the oak-aging process to the care in selecting only the finest grapes, Grande Amber upholds the illustrious heritage of Paul Masson. The additional aging results in a greater overall brandy character and complexity than traditional brandies. Ideal for a Honeycrisp Apple Sangria, it has a smooth taste and balanced body that is a perfect addition to countless cocktail recipes.",,A rich amber glow and slightly sweet taste profile,,,Rich and juicy with flavors of fresh green apple,,,,Ideal for a Honeycrisp Apple Sangria and perfect addition to cocktail recipes,,,Crafted with over 100 years of knowledge,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,4.7,4.7,13.06,Inches,6.43,Pounds,Ambient: Room Temperature,Shelf Life,720,Relax Responsibly.,"© 2020 Paul Masson, Canandaigua, NY. 27% alc./vol. (54 proof)",,,,,http://images.salsify.com/image/upload/s--54Jcl4GA--/echvvvkoe9hkty6l6jnf.png,,,,,,,1.5,fl oz,,,,,,,,,,
10021296600306,00021296600309,021296600309,02129660030,2015-10-05T12:00:00Z,80029820,Spirits,Paul Masson Grande Amber,VS,"Paul Masson Grande Amber VS Brandy, 1.75 L Bottle, 80 Proof",,,1.75,L,1,,Bottle,Paul Masson Grande Amber VS Brandy has a rich amber glow and slightly sweet taste profile featuring notes of caramel and vanilla. It has a balanced body that is a perfect addition to cocktail recipes.,"Crafted with over 100 years of knowledge, aged in Oak barrels, Paul Masson VS is an award-winning favorite. This 80-proof brandy is aged in oak barrels for three years - one year longer than required of traditional brandies. The additional ageing of our product results in a greater overall brandy character and complexity than traditional brandies. Enjoy the smooth taste of Paul Masson Grande Amber VS Brandy, with a rich amber glow and slightly sweet taste profile featuring notes of caramel and vanilla. With a balanced body that is a perfect addition to countless cocktail recipes, ideal for a Mango Colada.",,A rich amber glow and slightly sweet taste profile,,,Features notes of caramel and vanilla,,,,A perfect addition to cocktail recipes,80-proof,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,4.75,4.75,13.13,Inches,5.97,Pounds,Ambient: Room Temperature,Shelf Life,720,Relax Responsibly.,"© 2020 Paul Masson, Canandaigua, NY.  40% alc./vol. (80 proof)",,,,,http://images.salsify.com/image/upload/s--foQtmyuH--/n7jl6nifs8jgpche9k1v.png,,,,,,,1.5,fl oz,100,0,g,0,g,0,g,0,mg,
10021296006016,00021296006019,021296006019,02129600601,2015-09-03T12:00:00Z,80029821,Spirits,Paul Masson Grande Amber,VS,"Paul Masson Grande Amber VS Brandy, 750 mL Bottle, 80 Proof",,,750,mL,1,,Bottle,Paul Masson Grande Amber VS Brandy has a rich amber glow and slightly sweet taste profile featuring notes of caramel and vanilla. It has a balanced body that is a perfect addition to cocktail recipes.,"Crafted with over 100 years of knowledge, aged in Oak barrels, Paul Masson VS is an award-winning favorite. This 80-proof brandy is aged in oak barrels for three years - one year longer than required of traditional brandies. The additional ageing of our product results in a greater overall brandy character and complexity than traditional brandies. Enjoy the smooth taste of Paul Masson Grande Amber VS Brandy, with a rich amber glow and slightly sweet taste profile featuring notes of caramel and vanilla. With a balanced body that is a perfect addition to countless cocktail recipes, ideal for a Mango Colada.",,A rich amber glow and slightly sweet taste profile,,,Features notes of caramel and vanilla,,,,A perfect addition to cocktail recipes,80-proof,,,"GOVERNMENT WARNING: (1) According to the Surgeon General, women should not drink alcoholic beverages during pregnancy because of the risk of birth defects. (2) Consumption of alcoholic beverages impairs your ability to drive a car or operate machinery, and may cause health problems.",,false,California,United States,3.75,3.75,9.75,Inches,2.79,Pounds,Ambient: Room Temperature,Shelf Life,720,Relax Responsibly.,"© 2020 Paul Masson, Canandaigua, NY.  40% alc./vol. (80 proof)",,,,,http://images.salsify.com/image/upload/s--paJUaO8N--/aamquxzbftlpdt4uvyqh.png,,,,,,,1.5,fl oz,100,0,g,0,g,0,g,0,mg,
